split,label,group,path
train,Q,Q:legacy_079,data/processed/chars/Q/legacy_079_blur.png
train,Q,Q:legacy_079,data/processed/chars/Q/legacy_079_dilate.png
train,Q,Q:legacy_079,data/processed/chars/Q/legacy_079_erode.png
train,Q,Q:legacy_079,data/processed/chars/Q/legacy_079_rot+5.png
train,Q,Q:legacy_079,data/processed/chars/Q/legacy_079_rot-5.png
train,Q,Q:legacy_111,data/processed/chars/Q/legacy_111_base.png
train,Q,Q:legacy_111,data/processed/chars/Q/legacy_111_blur.png
train,Q,Q:legacy_111,data/processed/chars/Q/legacy_111_dilate.png
train,Q,Q:legacy_111,data/processed/chars/Q/legacy_111_erode.png
train,Q,Q:legacy_111,data/processed/chars/Q/legacy_111_rot+5.png
train,Q,Q:legacy_111,data/processed/chars/Q/legacy_111_rot-5.png
train,Q,Q:legacy_143,data/processed/chars/Q/legacy_143_base.png
train,Q,Q:legacy_143,data/processed/chars/Q/legacy_143_blur.png
train,Q,Q:legacy_143,data/processed/chars/Q/legacy_143_dilate.png
train,Q,Q:legacy_143,data/processed/chars/Q/legacy_143_erode.png
train,Q,Q:legacy_143,data/processed/chars/Q/legacy_143_rot+5.png
train,Q,Q:legacy_143,data/processed/chars/Q/legacy_143_rot-5.png
train,R,roboflow:01022021042516210903_MRKU440596:01,data/processed/chars/R/01022021042516210903_MRKU440596_jpg.rf.20a3569277305e38e55d5163446aa12b__01.png
train,R,roboflow:01022021042516210903_MRKU440596:01,data/processed/chars/R/01022021042516210903_MRKU440596_jpg.rf.62a2cdfb86c8f48530d48740c4ca4b25__01.png
train,R,roboflow:01022021042516210903_MRKU440596:01,data/processed/chars/R/01022021042516210903_MRKU440596_jpg.rf.89d244ce3ca5d190280823ede672ea08__01.png
train,R,R:legacy_014,data/processed/chars/R/legacy_014_base.png
train,R,R:legacy_014,data/processed/chars/R/legacy_014_blur.png
train,R,R:legacy_014,data/processed/chars/R/legacy_014_dilate.png
train,R,R:legacy_014,data/processed/chars/R/legacy_014_erode.png
train,R,R:legacy_014,data/processed/chars/R/legacy_014_rot+5.png
train,R,R:legacy_014,data/processed/chars/R/legacy_014_rot-5.png
train,R,R:legacy_046,data/processed/chars/R/legacy_046_base.png
train,R,R:legacy_046,data/processed/chars/R/legacy_046_blur.png
train,R,R:legacy_046,data/processed/chars/R/legacy_046_dilate.png
train,R,R:legacy_046,data/processed/chars/R/legacy_046_erode.png
train,R,R:legacy_046,data/processed/chars/R/legacy_046_rot+5.png
train,R,R:legacy_046,data/processed/chars/R/legacy_046_rot-5.png
train,R,R:legacy_078,data/processed/chars/R/legacy_078_base.png
train,R,R:legacy_078,data/processed/chars/R/legacy_078_blur.png
train,R,R:legacy_078,data/processed/chars/R/legacy_078_dilate.png
train,R,R:legacy_078,data/processed/chars/R/legacy_078_erode.png
train,R,R:legacy_078,data/processed/chars/R/legacy_078_rot+5.png
train,R,R:legacy_078,data/processed/chars/R/legacy_078_rot-5.png
train,S,roboflow:01022021042512123505_MSKU593041:01,data/processed/chars/S/01022021042512123505_MSKU593041_jpg.rf.a0a160c379093456e7913d71d5f8f397__01.png
train,S,S:legacy_062,data/processed/chars/S/legacy_062_base.png
train,S,S:legacy_062,data/processed/chars/S/legacy_062_blur.png
train,S,S:legacy_062,data/processed/chars/S/legacy_062_dilate.png
train,S,S:legacy_062,data/processed/chars/S/legacy_062_erode.png
train,S,S:legacy_062,data/processed/chars/S/legacy_062_rot+5.png
train,S,S:legacy_062,data/processed/chars/S/legacy_062_rot-5.png
train,S,S:legacy_094,data/processed/chars/S/legacy_094_base.png
train,S,S:legacy_094,data/processed/chars/S/legacy_094_blur.png
train,S,S:legacy_094,data/processed/chars/S/legacy_094_dilate.png
train,S,S:legacy_094,data/processed/chars/S/legacy_094_erode.png
train,S,S:legacy_094,data/processed/chars/S/legacy_094_rot+5.png
train,S,S:legacy_094,data/processed/chars/S/legacy_094_rot-5.png
train,S,S:legacy_126,data/processed/chars/S/legacy_126_base.png
train,S,S:legacy_126,data/processed/chars/S/legacy_126_blur.png
train,S,S:legacy_126,data/processed/chars/S/legacy_126_dilate.png
train,S,S:legacy_126,data/processed/chars/S/legacy_126_erode.png
train,S,S:legacy_126,data/processed/chars/S/legacy_126_rot+5.png
train,S,S:legacy_126,data/processed/chars/S/legacy_126_rot-5.png
train,S,S:legacy_158,data/processed/chars/S/legacy_158_base.png
train,S,S:legacy_158,data/processed/chars/S/legacy_158_blur.png
train,S,S:legacy_158,data/processed/chars/S/legacy_158_dilate.png
train,S,S:legacy_158,data/processed/chars/S/legacy_158_erode.png
train,S,S:legacy_158,data/processed/chars/S/legacy_158_rot+5.png
train,S,S:legacy_158,data/processed/chars/S/legacy_158_rot-5.png
train,T,roboflow:01012021050111492303_BKT5688:02,data/processed/chars/T/01012021050111492303_BKT5688_jpg.rf.1ff7db00c990449324c65ac80814d5ee__02.png
train,T,T:legacy_045,data/processed/chars/T/legacy_045_base.png
train,T,T:legacy_045,data/processed/chars/T/legacy_045_blur.png
train,T,T:legacy_045,data/processed/chars/T/legacy_045_dilate.png
train,T,T:legacy_045,data/processed/chars/T/legacy_045_erode.png
train,T,T:legacy_045,data/processed/chars/T/legacy_045_rot+5.png
train,T,T:legacy_045,data/processed/chars/T/legacy_045_rot-5.png
train,T,T:legacy_077,data/processed/chars/T/legacy_077_base.png
train,T,T:legacy_077,data/processed/chars/T/legacy_077_blur.png
train,T,T:legacy_077,data/processed/chars/T/legacy_077_dilate.png
train,T,T:legacy_077,data/processed/chars/T/legacy_077_erode.png
train,T,T:legacy_077,data/processed/chars/T/legacy_077_rot+5.png
train,T,T:legacy_077,data/processed/chars/T/legacy_077_rot-5.png
train,T,T:legacy_109,data/processed/chars/T/legacy_109_base.png
train,T,T:legacy_109,data/processed/chars/T/legacy_109_blur.png
train,T,T:legacy_109,data/processed/chars/T/legacy_109_dilate.png
train,T,T:legacy_109,data/processed/chars/T/legacy_109_erode.png
train,T,T:legacy_109,data/processed/chars/T/legacy_109_rot+5.png
train,T,T:legacy_109,data/processed/chars/T/legacy_109_rot-5.png
train,T,T:legacy_141,data/processed/chars/T/legacy_141_base.png
train,T,T:legacy_141,data/processed/chars/T/legacy_141_blur.png
train,T,T:legacy_141,data/processed/chars/T/legacy_141_dilate.png
train,T,T:legacy_141,data/processed/chars/T/legacy_141_erode.png
train,T,T:legacy_141,data/processed/chars/T/legacy_141_rot+5.png
train,T,T:legacy_141,data/processed/chars/T/legacy_141_rot-5.png
train,U,roboflow:01012021050111423105_EGHU956170:03,data/processed/chars/U/01012021050111423105_EGHU956170_jpg.rf.0dabed44e04627931675b94376603c31__03.png
train,U,roboflow:01012021050111423105_EGHU956170:03,data/processed/chars/U/01012021050111423105_EGHU956170_jpg.rf.4723479dc7f2d88c08bd0a0636ef5425__03.png
train,U,roboflow:01022021042510261305_GESU617562:03,data/processed/chars/U/01022021042510261305_GESU617562_jpg.rf.d78bebcb061acdb788831d64f6c0b705__03.png
train,U,roboflow:01022021042511402405_ONEU031853:03,data/processed/chars/U/01022021042511402405_ONEU031853_jpg.rf.ea5a8472a14e5f3fcb3c73872f0bb0ce__03.png
train,U,roboflow:01022021042512123505_MSKU593041:03,data/processed/chars/U/01022021042512123505_MSKU593041_jpg.rf.a0a160c379093456e7913d71d5f8f397__03.png
train,U,roboflow:01022021042516210903_MRKU440596:03,data/processed/chars/U/01022021042516210903_MRKU440596_jpg.rf.20a3569277305e38e55d5163446aa12b__03.png
train,U,roboflow:01022021042516210903_MRKU440596:03,data/processed/chars/U/01022021042516210903_MRKU440596_jpg.rf.62a2cdfb86c8f48530d48740c4ca4b25__03.png
train,U,roboflow:01022021042516210903_MRKU440596:03,data/processed/chars/U/01022021042516210903_MRKU440596_jpg.rf.89d244ce3ca5d190280823ede672ea08__03.png
train,U,roboflow:01022021042516502503_MEDU180904:03,data/processed/chars/U/01022021042516502503_MEDU180904_jpg.rf.3e7b2663d5746975ba5f546b2c4bc81b__03.png
train,U,roboflow:01022021042517071805_HLBU141868:03,data/processed/chars/U/01022021042517071805_HLBU141868_jpg.rf.9f0e585cd5a725060269b77958660d83__03.png
train,U,roboflow:01022021042517071805_HLBU141868:03,data/processed/chars/U/01022021042517071805_HLBU141868_jpg.rf.be87ce96d4bc66e167ac23ab35dec623__03.png
train,U,U:legacy_029,data/processed/chars/U/legacy_029_base.png
train,U,U:legacy_029,data/processed/chars/U/legacy_029_blur.png
train,U,U:legacy_029,data/processed/chars/U/legacy_029_dilate.png
train,U,U:legacy_029,data/processed/chars/U/legacy_029_erode.png
train,U,U:legacy_029,data/processed/chars/U/legacy_029_rot+5.png
train,U,U:legacy_029,data/processed/chars/U/legacy_029_rot-5.png
train,U,U:legacy_061,data/processed/chars/U/legacy_061_base.png
train,U,U:legacy_061,data/processed/chars/U/legacy_061_blur.png
train,U,U:legacy_061,data/processed/chars/U/legacy_061_dilate.png
train,U,U:legacy_061,data/processed/chars/U/legacy_061_erode.png
train,U,U:legacy_061,data/processed/chars/U/legacy_061_rot+5.png
train,U,U:legacy_061,data/processed/chars/U/legacy_061_rot-5.png
train,U,U:legacy_093,data/processed/chars/U/legacy_093_base.png
train,U,U:legacy_093,data/processed/chars/U/legacy_093_blur.png
train,U,U:legacy_093,data/processed/chars/U/legacy_093_dilate.png
train,U,U:legacy_093,data/processed/chars/U/legacy_093_erode.png
train,U,U:legacy_093,data/processed/chars/U/legacy_093_rot+5.png
train,U,U:legacy_093,data/processed/chars/U/legacy_093_rot-5.png
train,U,U:legacy_125,data/processed/chars/U/legacy_125_base.png
train,U,U:legacy_125,data/processed/chars/U/legacy_125_blur.png
train,U,U:legacy_125,data/processed/chars/U/legacy_125_dilate.png
train,U,U:legacy_125,data/processed/chars/U/legacy_125_erode.png
train,U,U:legacy_125,data/processed/chars/U/legacy_125_rot+5.png
train,U,U:legacy_125,data/processed/chars/U/legacy_125_rot-5.png
train,V,roboflow:01012021050111573003_VFU1407:00,data/processed/chars/V/01012021050111573003_VFU1407_jpg.rf.109233b4143ef6871152ce555c1b15fa__00.png
train,V,roboflow:01012021050111573003_VFU1407:00,data/processed/chars/V/01012021050111573003_VFU1407_jpg.rf.20a9b5e12e121a03bfbc0774135f704c__00.png
train,V,roboflow:01012021050111573003_VFU1407:00,data/processed/chars/V/01012021050111573003_VFU1407_jpg.rf.ac33db6812f3f6c6c1fcf6a6d98c693a__00.png
train,V,V:legacy_012,data/processed/chars/V/legacy_012_base.png
train,V,V:legacy_012,data/processed/chars/V/legacy_012_blur.png
train,V,V:legacy_012,data/processed/chars/V/legacy_012_dilate.png
train,V,V:legacy_012,data/processed/chars/V/legacy_012_erode.png
train,V,V:legacy_012,data/processed/chars/V/legacy_012_rot+5.png
train,V,V:legacy_012,data/processed/chars/V/legacy_012_rot-5.png
train,V,V:legacy_044,data/processed/chars/V/legacy_044_base.png
train,V,V:legacy_044,data/processed/chars/V/legacy_044_blur.png
train,V,V:legacy_044,data/processed/chars/V/legacy_044_dilate.png
train,V,V:legacy_044,data/processed/chars/V/legacy_044_erode.png
train,V,V:legacy_044,data/processed/chars/V/legacy_044_rot+5.png
train,V,V:legacy_044,data/processed/chars/V/legacy_044_rot-5.png
train,V,V:legacy_076,data/processed/chars/V/legacy_076_base.png
train,V,V:legacy_076,data/processed/chars/V/legacy_076_blur.png
train,V,V:legacy_076,data/processed/chars/V/legacy_076_dilate.png
train,V,V:legacy_076,data/processed/chars/V/legacy_076_erode.png
train,V,V:legacy_076,data/processed/chars/V/legacy_076_rot+5.png
train,V,V:legacy_076,data/processed/chars/V/legacy_076_rot-5.png
train,V,V:legacy_140,data/processed/chars/V/legacy_140_base.png
train,V,V:legacy_140,data/processed/chars/V/legacy_140_blur.png
train,V,V:legacy_140,data/processed/chars/V/legacy_140_dilate.png
train,V,V:legacy_140,data/processed/chars/V/legacy_140_erode.png
train,V,V:legacy_140,data/processed/chars/V/legacy_140_rot+5.png
train,V,V:legacy_140,data/processed/chars/V/legacy_140_rot-5.png
train,X,X:legacy_011,data/processed/chars/X/legacy_011_base.png
train,X,X:legacy_011,data/processed/chars/X/legacy_011_blur.png
train,X,X:legacy_011,data/processed/chars/X/legacy_011_dilate.png
train,X,X:legacy_011,data/processed/chars/X/legacy_011_erode.png
train,X,X:legacy_011,data/processed/chars/X/legacy_011_rot+5.png
train,X,X:legacy_011,data/processed/chars/X/legacy_011_rot-5.png
train,X,X:legacy_043,data/processed/chars/X/legacy_043_base.png
train,X,X:legacy_043,data/processed/chars/X/legacy_043_blur.png
train,X,X:legacy_043,data/processed/chars/X/legacy_043_dilate.png
train,X,X:legacy_043,data/processed/chars/X/legacy_043_erode.png
train,X,X:legacy_043,data/processed/chars/X/legacy_043_rot+5.png
train,X,X:legacy_043,data/processed/chars/X/legacy_043_rot-5.png
train,X,X:legacy_075,data/processed/chars/X/legacy_075_base.png
train,X,X:legacy_075,data/processed/chars/X/legacy_075_blur.png
train,X,X:legacy_075,data/processed/chars/X/legacy_075_dilate.png
train,X,X:legacy_075,data/processed/chars/X/legacy_075_erode.png
train,X,X:legacy_075,data/processed/chars/X/legacy_075_rot+5.png
train,X,X:legacy_075,data/processed/chars/X/legacy_075_rot-5.png
train,X,X:legacy_139,data/processed/chars/X/legacy_139_base.png
train,X,X:legacy_139,data/processed/chars/X/legacy_139_blur.png
train,X,X:legacy_139,data/processed/chars/X/legacy_139_dilate.png
train,X,X:legacy_139,data/processed/chars/X/legacy_139_erode.png
train,X,X:legacy_139,data/processed/chars/X/legacy_139_rot+5.png
train,X,X:legacy_139,data/processed/chars/X/legacy_139_rot-5.png
train,Y,Y:legacy_010,data/processed/chars/Y/legacy_010_base.png
train,Y,Y:legacy_010,data/processed/chars/Y/legacy_010_blur.png
train,Y,Y:legacy_010,data/processed/chars/Y/legacy_010_dilate.png
train,Y,Y:legacy_010,data/processed/chars/Y/legacy_010_erode.png
train,Y,Y:legacy_010,data/processed/chars/Y/legacy_010_rot+5.png
train,Y,Y:legacy_010,data/processed/chars/Y/legacy_010_rot-5.png
train,Y,Y:legacy_074,data/processed/chars/Y/legacy_074_base.png
train,Y,Y:legacy_074,data/processed/chars/Y/legacy_074_blur.png
train,Y,Y:legacy_074,data/processed/chars/Y/legacy_074_dilate.png
train,Y,Y:legacy_074,data/processed/chars/Y/legacy_074_erode.png
train,Y,Y:legacy_074,data/processed/chars/Y/legacy_074_rot+5.png
train,Y,Y:legacy_074,data/processed/chars/Y/legacy_074_rot-5.png
train,Y,Y:legacy_138,data/processed/chars/Y/legacy_138_base.png
train,Y,Y:legacy_138,data/processed/chars/Y/legacy_138_blur.png
train,Y,Y:legacy_138,data/processed/chars/Y/legacy_138_dilate.png
train,Y,Y:legacy_138,data/processed/chars/Y/legacy_138_erode.png
train,Y,Y:legacy_138,data/processed/chars/Y/legacy_138_rot+5.png
train,Y,Y:legacy_138,data/processed/chars/Y/legacy_138_rot-5.png
train,Z,Z:legacy_041,data/processed/chars/Z/legacy_041_base.png
train,Z,Z:legacy_041,data/processed/chars/Z/legacy_041_blur.png
train,Z,Z:legacy_041,data/processed/chars/Z/legacy_041_dilate.png
train,Z,Z:legacy_041,data/processed/chars/Z/legacy_041_erode.png
train,Z,Z:legacy_041,data/processed/chars/Z/legacy_041_rot+5.png
train,Z,Z:legacy_041,data/processed/chars/Z/legacy_041_rot-5.png
train,Z,Z:legacy_073,data/processed/chars/Z/legacy_073_base.png
train,Z,Z:legacy_073,data/processed/chars/Z/legacy_073_blur.png
train,Z,Z:legacy_073,data/processed/chars/Z/legacy_073_dilate.png
train,Z,Z:legacy_073,data/processed/chars/Z/legacy_073_erode.png
train,Z,Z:legacy_073,data/processed/chars/Z/legacy_073_rot+5.png
train,Z,Z:legacy_073,data/processed/chars/Z/legacy_073_rot-5.png
train,Z,Z:legacy_105,data/processed/chars/Z/legacy_105_base.png
train,Z,Z:legacy_105,data/processed/chars/Z/legacy_105_blur.png
train,Z,Z:legacy_105,data/processed/chars/Z/legacy_105_dilate.png
train,Z,Z:legacy_105,data/processed/chars/Z/legacy_105_erode.png
train,Z,Z:legacy_105,data/processed/chars/Z/legacy_105_rot+5.png
train,Z,Z:legacy_105,data/processed/chars/Z/legacy_105_rot-5.png
train,Z,Z:legacy_137,data/processed/chars/Z/legacy_137_base.png
train,Z,Z:legacy_137,data/processed/chars/Z/legacy_137_blur.png
train,Z,Z:legacy_137,data/processed/chars/Z/legacy_137_dilate.png
train,Z,Z:legacy_137,data/processed/chars/Z/legacy_137_erode.png
train,Z,Z:legacy_137,data/processed/chars/Z/legacy_137_rot+5.png
train,Z,Z:legacy_137,data/processed/chars/Z/legacy_137_rot-5.png
valid,0,roboflow:01012021050111423105_EGHU956170:09,data/processed/chars/0/01012021050111423105_EGHU956170_jpg.rf.0dabed44e04627931675b94376603c31__09.png
valid,0,roboflow:01012021050111423105_EGHU956170:09,data/processed/chars/0/01012021050111423105_EGHU956170_jpg.rf.4723479dc7f2d88c08bd0a0636ef5425__09.png
valid,0,roboflow:01012021050111573003_VFU1407:05,data/processed/chars/0/01012021050111573003_VFU1407_jpg.rf.109233b4143ef6871152ce555c1b15fa__05.png
valid,0,roboflow:01012021050111573003_VFU1407:05,data/processed/chars/0/01012021050111573003_VFU1407_jpg.rf.20a9b5e12e121a03bfbc0774135f704c__05.png
valid,0,roboflow:01012021050111573003_VFU1407:05,data/processed/chars/0/01012021050111573003_VFU1407_jpg.rf.ac33db6812f3f6c6c1fcf6a6d98c693a__05.png
valid,0,roboflow:01022021042512123505_MSKU593041:07,data/processed/chars/0/01022021042512123505_MSKU593041_jpg.rf.a0a160c379093456e7913d71d5f8f397__07.png
valid,0,roboflow:01022021042516210903_MRKU440596:06,data/processed/chars/0/01022021042516210903_MRKU440596_jpg.rf.20a3569277305e38e55d5163446aa12b__06.png
valid,0,roboflow:01022021042516210903_MRKU440596:06,data/processed/chars/0/01022021042516210903_MRKU440596_jpg.rf.62a2cdfb86c8f48530d48740c4ca4b25__06.png
valid,0,roboflow:01022021042516210903_MRKU440596:06,data/processed/chars/0/01022021042516210903_MRKU440596_jpg.rf.89d244ce3ca5d190280823ede672ea08__06.png
valid,0,roboflow:01022021042516502503_MEDU180904:06,data/processed/chars/0/01022021042516502503_MEDU180904_jpg.rf.3e7b2663d5746975ba5f546b2c4bc81b__06.png
valid,0,0:legacy_008,data/processed/chars/0/legacy_008_base.png
valid,0,0:legacy_008,data/processed/chars/0/legacy_008_blur.png
valid,0,0:legacy_008,data/processed/chars/0/legacy_008_dilate.png
valid,0,0:legacy_008,data/processed/chars/0/legacy_008_erode.png
valid,0,0:legacy_008,data/processed/chars/0/legacy_008_rot+5.png
valid,0,0:legacy_008,data/processed/chars/0/legacy_008_rot-5.png
valid,0,0:legacy_040,data/processed/chars/0/legacy_040_base.png
valid,0,0:legacy_040,data/processed/chars/0/legacy_040_blur.png
valid,0,0:legacy_040,data/processed/chars/0/legacy_040_dilate.png
valid,0,0:legacy_040,data/processed/chars/0/legacy_040_erode.png
valid,0,0:legacy_040,data/processed/chars/0/legacy_040_rot+5.png
valid,0,0:legacy_040,data/processed/chars/0/legacy_040_rot-5.png
valid,3,roboflow:01012021050111535305_BPE5635:05,data/processed/chars/3/01012021050111535305_BPE5635_jpg.rf.000f7e8f32cf95b34131901ea9ea9d79__05.png
valid,3,roboflow:01012021050111535305_BPE5635:05,data/processed/chars/3/01012021050111535305_BPE5635_jpg.rf.2ab8273afdc89c48f5b9745afe0c9de6__05.png
valid,3,3:legacy_006,data/processed/chars/3/legacy_006_base.png
valid,3,3:legacy_006,data/processed/chars/3/legacy_006_blur.png
valid,3,3:legacy_006,data/processed/chars/3/legacy_006_dilate.png
valid,3,3:legacy_006,data/processed/chars/3/legacy_006_erode.png
valid,3,3:legacy_006,data/processed/chars/3/legacy_006_rot+5.png
valid,3,3:legacy_006,data/processed/chars/3/legacy_006_rot-5.png
valid,3,3:legacy_134,data/processed/chars/3/legacy_134_base.png
valid,3,3:legacy_134,data/processed/chars/3/legacy_134_blur.png
valid,3,3:legacy_134,data/processed/chars/3/legacy_134_dilate.png
valid,3,3:legacy_134,data/processed/chars/3/legacy_134_erode.png
valid,3,3:legacy_134,data/processed/chars/3/legacy_134_rot+5.png
valid,3,3:legacy_134,data/processed/chars/3/legacy_134_rot-5.png
valid,4,roboflow:01012021050111573003_VFU1407:04,data/processed/chars/4/01012021050111573003_VFU1407_jpg.rf.109233b4143ef6871152ce555c1b15fa__04.png
valid,4,roboflow:01012021050111573003_VFU1407:04,data/processed/chars/4/01012021050111573003_VFU1407_jpg.rf.20a9b5e12e121a03bfbc0774135f704c__04.png
valid,4,roboflow:01012021050111573003_VFU1407:04,data/processed/chars/4/01012021050111573003_VFU1407_jpg.rf.ac33db6812f3f6c6c1fcf6a6d98c693a__04.png
valid,4,4:legacy_101,data/processed/chars/4/legacy_101_base.png
valid,4,4:legacy_101,data/processed/chars/4/legacy_101_blur.png
valid,4,4:legacy_101,data/processed/chars/4/legacy_101_dilate.png
valid,4,4:legacy_101,data/processed/chars/4/legacy_101_erode.png
valid,4,4:legacy_101,data/processed/chars/4/legacy_101_rot+5.png
valid,4,4:legacy_101,data/processed/chars/4/legacy_101_rot-5.png
valid,5,roboflow:01012021050111535305_BPE5635:03,data/processed/chars/5/01012021050111535305_BPE5635_jpg.rf.000f7e8f32cf95b34131901ea9ea9d79__03.png
valid,5,roboflow:01012021050111535305_BPE5635:03,data/processed/chars/5/01012021050111535305_BPE5635_jpg.rf.2ab8273afdc89c48f5b9745afe0c9de6__03.png
valid,5,roboflow:01022021042510261305_GESU617562:07,data/processed/chars/5/01022021042510261305_GESU617562_jpg.rf.d78bebcb061acdb788831d64f6c0b705__07.png
valid,7,roboflow:01012021050111454903_BMH774:04,data/processed/chars/7/01012021050111454903_BMH774_jpg.rf.dea4964e8201cdfbee5db9d025adcde9__04.png
valid,7,7:legacy_066,data/processed/chars/7/legacy_066_base.png
valid,7,7:legacy_066,data/processed/chars/7/legacy_066_blur.png
valid,7,7:legacy_066,data/processed/chars/7/legacy_066_dilate.png
valid,7,7:legacy_066,data/processed/chars/7/legacy_066_erode.png
valid,7,7:legacy_066,data/processed/chars/7/legacy_066_rot+5.png
valid,7,7:legacy_066,data/processed/chars/7/legacy_066_rot-5.png
valid,8,roboflow:01012021050111492303_BKT5688:06,data/processed/chars/8/01012021050111492303_BKT5688_jpg.rf.1ff7db00c990449324c65ac80814d5ee__06.png
valid,8,8:legacy_033,data/processed/chars/8/legacy_033_base.png
valid,8,8:legacy_033,data/processed/chars/8/legacy_033_blur.png
valid,8,8:legacy_033,data/processed/chars/8/legacy_033_dilate.png
valid,8,8:legacy_033,data/processed/chars/8/legacy_033_erode.png
valid,8,8:legacy_033,data/processed/chars/8/legacy_033_rot+5.png
valid,8,8:legacy_033,data/processed/chars/8/legacy_033_rot-5.png
valid,A,A:legacy_027,data/processed/chars/A/legacy_027_base.png
valid,A,A:legacy_027,data/processed/chars/A/legacy_027_blur.png
valid,A,A:legacy_027,data/processed/chars/A/legacy_027_dilate.png
valid,A,A:legacy_027,data/processed/chars/A/legacy_027_erode.png
valid,A,A:legacy_027,data/processed/chars/A/legacy_027_rot+5.png
valid,A,A:legacy_027,data/processed/chars/A/legacy_027_rot-5.png
valid,A,A:legacy_059,data/processed/chars/A/legacy_059_base.png
valid,A,A:legacy_059,data/processed/chars/A/legacy_059_blur.png
valid,A,A:legacy_059,data/processed/chars/A/legacy_059_dilate.png
valid,A,A:legacy_059,data/processed/chars/A/legacy_059_erode.png
valid,A,A:legacy_059,data/processed/chars/A/legacy_059_rot+5.png
valid,A,A:legacy_059,data/processed/chars/A/legacy_059_rot-5.png
valid,E,roboflow:01012021050111264805_EMCU981331:00,data/processed/chars/E/01012021050111264805_EMCU981331_jpg.rf.a365d71980c70b9836741a1907a5e3cd__00.png
valid,E,roboflow:01012021050111264805_EMCU981331:00,data/processed/chars/E/01012021050111264805_EMCU981331_jpg.rf.f78de3c40bdbc2a634bc0edc52082014__00.png
valid,E,E:legacy_023,data/processed/chars/E/legacy_023_base.png
valid,E,E:legacy_023,data/processed/chars/E/legacy_023_blur.png
valid,E,E:legacy_023,data/processed/chars/E/legacy_023_dilate.png
valid,E,E:legacy_023,data/processed/chars/E/legacy_023_erode.png
valid,E,E:legacy_023,data/processed/chars/E/legacy_023_rot+5.png
valid,E,E:legacy_023,data/processed/chars/E/legacy_023_rot-5.png
valid,E,E:legacy_087,data/processed/chars/E/legacy_087_base.png
valid,E,E:legacy_087,data/processed/chars/E/legacy_087_blur.png
valid,E,E:legacy_087,data/processed/chars/E/legacy_087_dilate.png
valid,E,E:legacy_087,data/processed/chars/E/legacy_087_erode.png
valid,E,E:legacy_087,data/processed/chars/E/legacy_087_rot+5.png
valid,E,E:legacy_087,data/processed/chars/E/legacy_087_rot-5.png
valid,G,roboflow:01012021050111423105_EGHU956170:01,data/processed/chars/G/01012021050111423105_EGHU956170_jpg.rf.0dabed44e04627931675b94376603c31__01.png
valid,G,roboflow:01012021050111423105_EGHU956170:01,data/processed/chars/G/01012021050111423105_EGHU956170_jpg.rf.4723479dc7f2d88c08bd0a0636ef5425__01.png
valid,M,roboflow:01012021050111264805_EMCU981331:01,data/processed/chars/M/01012021050111264805_EMCU981331_jpg.rf.a365d71980c70b9836741a1907a5e3cd__01.png
valid,M,roboflow:01012021050111264805_EMCU981331:01,data/processed/chars/M/01012021050111264805_EMCU981331_jpg.rf.f78de3c40bdbc2a634bc0edc52082014__01.png
valid,M,M:legacy_082,data/processed/chars/M/legacy_082_base.png
valid,M,M:legacy_082,data/processed/chars/M/legacy_082_blur.png
valid,M,M:legacy_082,data/processed/chars/M/legacy_082_dilate.png
valid,M,M:legacy_082,data/processed/chars/M/legacy_082_erode.png
valid,M,M:legacy_082,data/processed/chars/M/legacy_082_rot+5.png
valid,M,M:legacy_082,data/processed/chars/M/legacy_082_rot-5.png
valid,N,roboflow:01022021042511402405_ONEU031853:01,data/processed/chars/N/01022021042511402405_ONEU031853_jpg.rf.ea5a8472a14e5f3fcb3c73872f0bb0ce__01.png
valid,N,N:legacy_017,data/processed/chars/N/legacy_017_base.png
valid,N,N:legacy_017,data/processed/chars/N/legacy_017_blur.png
valid,N,N:legacy_017,data/processed/chars/N/legacy_017_dilate.png
valid,N,N:legacy_017,data/processed/chars/N/legacy_017_erode.png
valid,N,N:legacy_017,data/processed/chars/N/legacy_017_rot+5.png
valid,N,N:legacy_017,data/processed/chars/N/legacy_017_rot-5.png
valid,N,N:legacy_049,data/processed/chars/N/legacy_049_base.png
valid,N,N:legacy_049,data/processed/chars/N/legacy_049_blur.png
valid,N,N:legacy_049,data/processed/chars/N/legacy_049_dilate.png
valid,N,N:legacy_049,data/processed/chars/N/legacy_049_erode.png
valid,N,N:legacy_049,data/processed/chars/N/legacy_049_rot+5.png
valid,N,N:legacy_049,data/processed/chars/N/legacy_049_rot-5.png
valid,N,N:legacy_081,data/processed/chars/N/legacy_081_base.png
valid,N,N:legacy_081,data/processed/chars/N/legacy_081_blur.png
valid,N,N:legacy_081,data/processed/chars/N/legacy_081_dilate.png
valid,N,N:legacy_081,data/processed/chars/N/legacy_081_erode.png
valid,N,N:legacy_081,data/processed/chars/N/legacy_081_rot+5.png
valid,N,N:legacy_081,data/processed/chars/N/legacy_081_rot-5.png
valid,Q,Q:legacy_015,data/processed/chars/Q/legacy_015_base.png
valid,Q,Q:legacy_015,data/processed/chars/Q/legacy_015_blur.png
valid,Q,Q:legacy_015,data/processed/chars/Q/legacy_015_dilate.png
valid,Q,Q:legacy_015,data/processed/chars/Q/legacy_015_erode.png
valid,Q,Q:legacy_015,data/processed/chars/Q/legacy_015_rot+5.png
